Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,20499.00
UMP-45 | 简报 (久经沙场),UMP-45 | 简报,军规级,久经沙场,0.66
UMP-45 | 简报 (破损不堪),UMP-45 | 简报,军规级,破损不堪,0.56
UMP-45 | 简报 (战痕累累),UMP-45 | 简报,军规级,战痕累累,0.53
UMP-45 | 简报 (略有磨损),UMP-45 | 简报,军规级,略有磨损,1.24
新星（StatTrak™） | 风卷残云 (崭新出厂),新星（StatTrak™） | 风卷残云,军规级,崭新出厂,20.00
新星（StatTrak™） | 风卷残云 (久经沙场),新星（StatTrak™） | 风卷残云,军规级,久经沙场,5.40
新星（StatTrak™） | 风卷残云 (破损不堪),新星（StatTrak™） | 风卷残云,军规级,破损不堪,8.14
新星（StatTrak™） | 风卷残云 (战痕累累),新星（StatTrak™） | 风卷残云,军规级,战痕累累,8.90
新星（StatTrak™） | 风卷残云 (略有磨损),新星（StatTrak™） | 风卷残云,军规级,略有磨损,9.90
锯齿爪刀（★） | 屠夫 (崭新出厂),锯齿爪刀（★） | 屠夫,隐秘,崭新出厂,6442.55
锯齿爪刀（★） | 屠夫 (久经沙场),锯齿爪刀（★） | 屠夫,隐秘,久经沙场,4500.00
锯齿爪刀（★） | 屠夫 (略有磨损),锯齿爪刀（★） | 屠夫,隐秘,略有磨损,4999.00
法玛斯（StatTrak™） | 中士 (久经沙场),法玛斯（StatTrak™） | 中士,受限,久经沙场,26.00
法玛斯（StatTrak™） | 中士 (破损不堪),法玛斯（StatTrak™） | 中士,受限,破损不堪,39.99
法玛斯（StatTrak™） | 中士 (战痕累累),法玛斯（StatTrak™） | 中士,受限,战痕累累,22.63
法玛斯（StatTrak™） | 中士 (略有磨损),法玛斯（StatTrak™） | 中士,受限,略有磨损,88.11
P250（纪念品） | 骸骨外罩 (崭新出厂),P250（纪念品） | 骸骨外罩,消费级,崭新出厂,49.00
P250（纪念品） | 骸骨外罩 (久经沙场),P250（纪念品） | 骸骨外罩,消费级,久经沙场,1.51
P250（纪念品） | 骸骨外罩 (破损不堪),P250（纪念品） | 骸骨外罩,消费级,破损不堪,4.10
P250（纪念品） | 骸骨外罩 (战痕累累),P250（纪念品） | 骸骨外罩,消费级,战痕累累,3.33
P250（纪念品） | 骸骨外罩 (略有磨损),P250（纪念品） | 骸骨外罩,消费级,略有磨损,4.23
P90 | 牵引力 (崭新出厂),P90 | 牵引力,军规级,崭新出厂,7.02
P90 | 牵引力 (久经沙场),P90 | 牵引力,军规级,久经沙场,0.71
P90 | 牵引力 (破损不堪),P90 | 牵引力,军规级,破损不堪,0.57
P90 | 牵引力 (战痕累累),P90 | 牵引力,军规级,战痕累累,0.56
P90 | 牵引力 (略有磨损),P90 | 牵引力,军规级,略有磨损,1.51
XM1014 | 四季 (崭新出厂),XM1014 | 四季,受限,崭新出厂,14.44
XM1014 | 四季 (久经沙场),XM1014 | 四季,受限,久经沙场,8.68
XM1014 | 四季 (破损不堪),XM1014 | 四季,受限,破损不堪,9.00
XM1014 | 四季 (战痕累累),XM1014 | 四季,受限,战痕累累,7.50
XM1014 | 四季 (略有磨损),XM1014 | 四季,受限,略有磨损,9.69
锯齿爪刀（★ StatTrak™） | 表面淬火 (崭新出厂),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,13900.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (久经沙场),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,久经沙场,
锯齿爪刀（★ StatTrak™） | 表面淬火 (破损不堪),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,破损不堪,
锯齿爪刀（★ StatTrak™） | 表面淬火 (战痕累累),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,战痕累累,35000.00
锯齿爪刀（★ StatTrak™） | 表面淬火 (略有磨损),锯齿爪刀（★ StatTrak™） | 表面淬火,隐秘,略有磨损,4650.00
P2000 | 酸蚀 (崭新出厂),P2000 | 酸蚀,受限,崭新出厂,12.20
P2000 | 酸蚀 (久经沙场),P2000 | 酸蚀,受限,久经沙场,3.14
P2000 | 酸蚀 (破损不堪),P2000 | 酸蚀,受限,破损不堪,2.18
P2000 | 酸蚀 (战痕累累),P2000 | 酸蚀,受限,战痕累累,2.96
P2000 | 酸蚀 (略有磨损),P2000 | 酸蚀,受限,略有磨损,4.44
G3SG1 | 弗卢克斯 (崭新出厂),G3SG1 | 弗卢克斯,保密,崭新出厂,193.22
G3SG1 | 弗卢克斯 (久经沙场),G3SG1 | 弗卢克斯,保密,久经沙场,47.33
G3SG1 | 弗卢克斯 (破损不堪),G3SG1 | 弗卢克斯,保密,破损不堪,50.00
G3SG1 | 弗卢克斯 (战痕累累),G3SG1 | 弗卢克斯,保密,战痕累累,33.46
G3SG1 | 弗卢克斯 (略有磨损),G3SG1 | 弗卢克斯,保密,略有磨损,78.00
UMP-45 | 迷之宫 (崭新出厂),UMP-45 | 迷之宫,军规级,崭新出厂,2.41
UMP-45 | 迷之宫 (久经沙场),UMP-45 | 迷之宫,军规级,久经沙场,0.78
UMP-45 | 迷之宫 (破损不堪),UMP-45 | 迷之宫,军规级,破损不堪,14.99
UMP-45 | 迷之宫 (略有磨损),UMP-45 | 迷之宫,军规级,略有磨损,1.45
截短霰弹枪（StatTrak™） | 启示录 (崭新出厂),截短霰弹枪（StatTrak™） | 启示录,受限,崭新出厂,34.55
截短霰弹枪（StatTrak™） | 启示录 (久经沙场),截短霰弹枪（StatTrak™） | 启示录,受限,久经沙场,6.36
截短霰弹枪（StatTrak™） | 启示录 (破损不堪),截短霰弹枪（StatTrak™） | 启示录,受限,破损不堪,5.93
截短霰弹枪（StatTrak™） | 启示录 (战痕累累),截短霰弹枪（StatTrak™） | 启示录,受限,战痕累累,5.73
截短霰弹枪（StatTrak™） | 启示录 (略有磨损),截短霰弹枪（StatTrak™） | 启示录,受限,略有磨损,14.45
系绳匕首（★） | 渐变之色 (崭新出厂),系绳匕首（★） | 渐变之色,隐秘,崭新出厂,4993.99
系绳匕首（★） | 渐变之色 (略有磨损),系绳匕首（★） | 渐变之色,隐秘,略有磨损,4957.00
SCAR-20 | 大宪章 (崭新出厂),SCAR-20 | 大宪章,军规级,崭新出厂,90.00
SCAR-20 | 大宪章 (久经沙场),SCAR-20 | 大宪章,军规级,久经沙场,88.01
SCAR-20 | 大宪章 (破损不堪),SCAR-20 | 大宪章,军规级,破损不堪,
SCAR-20 | 大宪章 (战痕累累),SCAR-20 | 大宪章,军规级,战痕累累,
SCAR-20 | 大宪章 (略有磨损),SCAR-20 | 大宪章,军规级,略有磨损,87.00
CZ75（纪念品） | 银质 (崭新出厂),CZ75（纪念品） | 银质,工业级,崭新出厂,2.60
CZ75（纪念品） | 银质 (略有磨损),CZ75（纪念品） | 银质,工业级,略有磨损,5.13
MAG-7 | 碳素纤维 (崭新出厂),MAG-7 | 碳素纤维,工业级,崭新出厂,11.40
MAG-7 | 碳素纤维 (略有磨损),MAG-7 | 碳素纤维,工业级,略有磨损,12.00
P90 | 异星世界 (崭新出厂),P90 | 异星世界,军规级,崭新出厂,3.75
P90 | 异星世界 (久经沙场),P90 | 异星世界,军规级,久经沙场,0.79
P90 | 异星世界 (破损不堪),P90 | 异星世界,军规级,破损不堪,1.37
P90 | 异星世界 (战痕累累),P90 | 异星世界,军规级,战痕累累,1.10
P90 | 异星世界 (略有磨损),P90 | 异星世界,军规级,略有磨损,1.94
爪子刀（★ StatTrak™） | 澄澈之水 (崭新出厂),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,崭新出厂,7949.99
爪子刀（★ StatTrak™） | 澄澈之水 (久经沙场),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,久经沙场,4749.00
爪子刀（★ StatTrak™） | 澄澈之水 (破损不堪),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,破损不堪,
爪子刀（★ StatTrak™） | 澄澈之水 (战痕累累),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,战痕累累,
爪子刀（★ StatTrak™） | 澄澈之水 (略有磨损),爪子刀（★ StatTrak™） | 澄澈之水,隐秘,略有磨损,5131.98
M4A4 | 活色生香 (崭新出厂),M4A4 | 活色生香,隐秘,崭新出厂,296.11
M4A4 | 活色生香 (久经沙场),M4A4 | 活色生香,隐秘,久经沙场,34.86
M4A4 | 活色生香 (破损不堪),M4A4 | 活色生香,隐秘,破损不堪,48.81
M4A4 | 活色生香 (战痕累累),M4A4 | 活色生香,隐秘,战痕累累,27.40
M4A4 | 活色生香 (略有磨损),M4A4 | 活色生香,隐秘,略有磨损,91.27
P250（StatTrak™） | 污染物 (崭新出厂),P250（StatTrak™） | 污染物,军规级,崭新出厂,13.76
P250（StatTrak™） | 污染物 (久经沙场),P250（StatTrak™） | 污染物,军规级,久经沙场,3.78
P250（StatTrak™） | 污染物 (破损不堪),P250（StatTrak™） | 污染物,军规级,破损不堪,21.68
P250（StatTrak™） | 污染物 (战痕累累),P250（StatTrak™） | 污染物,军规级,战痕累累,2.48
P250（StatTrak™） | 污染物 (略有磨损),P250（StatTrak™） | 污染物,军规级,略有磨损,5.94
MAG-7（StatTrak™） | 灼烧之痕 (崭新出厂),MAG-7（StatTrak™） | 灼烧之痕,军规级,崭新出厂,98.00
MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),MAG-7（StatTrak™） | 灼烧之痕,军规级,久经沙场,6.55
MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),MAG-7（StatTrak™） | 灼烧之痕,军规级,破损不堪,19.70
MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),MAG-7（StatTrak™） | 灼烧之痕,军规级,战痕累累,60.00
MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),MAG-7（StatTrak™） | 灼烧之痕,军规级,略有磨损,10.54
PP-野牛 | 夺命撼响 (久经沙场),PP-野牛 | 夺命撼响,消费级,久经沙场,1.00
PP-野牛 | 夺命撼响 (破损不堪),PP-野牛 | 夺命撼响,消费级,破损不堪,
PP-野牛 | 夺命撼响 (战痕累累),PP-野牛 | 夺命撼响,消费级,战痕累累,1.71
PP-野牛 | 夺命撼响 (略有磨损),PP-野牛 | 夺命撼响,消费级,略有磨损,1.33
M9 刺刀（★） | 表面淬火 (崭新出厂),M9 刺刀（★） | 表面淬火,隐秘,崭新出厂,15000.00
M9 刺刀（★） | 表面淬火 (久经沙场),M9 刺刀（★） | 表面淬火,隐秘,久经沙场,4666.00
M9 刺刀（★） | 表面淬火 (破损不堪),M9 刺刀（★） | 表面淬火,隐秘,破损不堪,4099.00
M9 刺刀（★） | 表面淬火 (战痕累累),M9 刺刀（★） | 表面淬火,隐秘,战痕累累,3950.00
M9 刺刀（★） | 表面淬火 (略有磨损),M9 刺刀（★） | 表面淬火,隐秘,略有磨损,5046.00
USP 消音版 | 午夜行动 (崭新出厂),USP 消音版 | 午夜行动,军规级,崭新出厂,7.85
USP 消音版 | 午夜行动 (久经沙场),USP 消音版 | 午夜行动,军规级,久经沙场,4.05
USP 消音版 | 午夜行动 (破损不堪),USP 消音版 | 午夜行动,军规级,破损不堪,5.43
USP 消音版 | 午夜行动 (战痕累累),USP 消音版 | 午夜行动,军规级,战痕累累,4.48
USP 消音版 | 午夜行动 (略有磨损),USP 消音版 | 午夜行动,军规级,略有磨损,5.45
AK-47 | 阿努比斯军团 (崭新出厂),AK-47 | 阿努比斯军团,隐秘,崭新出厂,172.66
AK-47 | 阿努比斯军团 (久经沙场),AK-47 | 阿努比斯军团,隐秘,久经沙场,63.12
AK-47 | 阿努比斯军团 (破损不堪),AK-47 | 阿努比斯军团,隐秘,破损不堪,73.00
AK-47 | 阿努比斯军团 (战痕累累),AK-47 | 阿努比斯军团,隐秘,战痕累累,49.49
AK-47 | 阿努比斯军团 (略有磨损),AK-47 | 阿努比斯军团,隐秘,略有磨损,85.34
MAG-7（StatTrak™） | 北冥有鱼 (崭新出厂),MAG-7（StatTrak™） | 北冥有鱼,受限,崭新出厂,30.99
MAG-7（StatTrak™） | 北冥有鱼 (久经沙场),MAG-7（StatTrak™） | 北冥有鱼,受限,久经沙场,5.00
MAG-7（StatTrak™） | 北冥有鱼 (破损不堪),MAG-7（StatTrak™） | 北冥有鱼,受限,破损不堪,3.99
MAG-7（StatTrak™） | 北冥有鱼 (战痕累累),MAG-7（StatTrak™） | 北冥有鱼,受限,战痕累累,4.01
MAG-7（StatTrak™） | 北冥有鱼 (略有磨损),MAG-7（StatTrak™） | 北冥有鱼,受限,略有磨损,11.76
折叠刀（★） | 伽玛多普勒 (崭新出厂),折叠刀（★） | 伽玛多普勒,隐秘,崭新出厂,4346.00
折叠刀（★） | 伽玛多普勒 (略有磨损),折叠刀（★） | 伽玛多普勒,隐秘,略有磨损,4300.00
MAC-10（纪念品） | 策略 (崭新出厂),MAC-10（纪念品） | 策略,消费级,崭新出厂,1.88
MAC-10（纪念品） | 策略 (久经沙场),MAC-10（纪念品） | 策略,消费级,久经沙场,0.78
MAC-10（纪念品） | 策略 (破损不堪),MAC-10（纪念品） | 策略,消费级,破损不堪,1.54
MAC-10（纪念品） | 策略 (战痕累累),MAC-10（纪念品） | 策略,消费级,战痕累累,1.57
MAC-10（纪念品） | 策略 (略有磨损),MAC-10（纪念品） | 策略,消费级,略有磨损,1.00
FN57 | 都市危机 (崭新出厂),FN57 | 都市危机,军规级,崭新出厂,8.73
FN57 | 都市危机 (久经沙场),FN57 | 都市危机,军规级,久经沙场,8.41
FN57 | 都市危机 (略有磨损),FN57 | 都市危机,军规级,略有磨损,6.72
M4A4 | X 射线 (崭新出厂),M4A4 | X 射线,隐秘,崭新出厂,150.00
M4A4 | X 射线 (久经沙场),M4A4 | X 射线,隐秘,久经沙场,84.12
M4A4 | X 射线 (略有磨损),M4A4 | X 射线,隐秘,略有磨损,84.14
内格夫 | 核子废渣 (崭新出厂),内格夫 | 核子废渣,工业级,崭新出厂,15.00
内格夫 | 核子废渣 (久经沙场),内格夫 | 核子废渣,工业级,久经沙场,
内格夫 | 核子废渣 (破损不堪),内格夫 | 核子废渣,工业级,破损不堪,20.00
内格夫 | 核子废渣 (略有磨损),内格夫 | 核子废渣,工业级,略有磨损,12.50
MP9（StatTrak™） | 黑砂 (崭新出厂),MP9（StatTrak™） | 黑砂,军规级,崭新出厂,6.73
MP9（StatTrak™） | 黑砂 (久经沙场),MP9（StatTrak™） | 黑砂,军规级,久经沙场,0.62
MP9（StatTrak™） | 黑砂 (破损不堪),MP9（StatTrak™） | 黑砂,军规级,破损不堪,0.82
MP9（StatTrak™） | 黑砂 (战痕累累),MP9（StatTrak™） | 黑砂,军规级,战痕累累,0.84
MP9（StatTrak™） | 黑砂 (略有磨损),MP9（StatTrak™） | 黑砂,军规级,略有磨损,1.85
猎杀者匕首（★） | 渐变之色 (崭新出厂),猎杀者匕首（★） | 渐变之色,隐秘,崭新出厂,3949.99
猎杀者匕首（★） | 渐变之色 (略有磨损),猎杀者匕首（★） | 渐变之色,隐秘,略有磨损,5200.00
Tec-9 | 兄弟连 (崭新出厂),Tec-9 | 兄弟连,受限,崭新出厂,10.49
Tec-9 | 兄弟连 (久经沙场),Tec-9 | 兄弟连,受限,久经沙场,3.26
Tec-9 | 兄弟连 (破损不堪),Tec-9 | 兄弟连,受限,破损不堪,2.75
Tec-9 | 兄弟连 (战痕累累),Tec-9 | 兄弟连,受限,战痕累累,2.34
Tec-9 | 兄弟连 (略有磨损),Tec-9 | 兄弟连,受限,略有磨损,5.45
M4A4 | 喧嚣杀戮 (崭新出厂),M4A4 | 喧嚣杀戮,隐秘,崭新出厂,302.28
M4A4 | 喧嚣杀戮 (久经沙场),M4A4 | 喧嚣杀戮,隐秘,久经沙场,53.30
M4A4 | 喧嚣杀戮 (破损不堪),M4A4 | 喧嚣杀戮,隐秘,破损不堪,75.80
M4A4 | 喧嚣杀戮 (战痕累累),M4A4 | 喧嚣杀戮,隐秘,战痕累累,47.00
M4A4 | 喧嚣杀戮 (略有磨损),M4A4 | 喧嚣杀戮,隐秘,略有磨损,92.05
内格夫（纪念品） | 基础建设 (崭新出厂),内格夫（纪念品） | 基础建设,军规级,崭新出厂,19.00
内格夫（纪念品） | 基础建设 (久经沙场),内格夫（纪念品） | 基础建设,军规级,久经沙场,7.16
内格夫（纪念品） | 基础建设 (破损不堪),内格夫（纪念品） | 基础建设,军规级,破损不堪,298.90
内格夫（纪念品） | 基础建设 (战痕累累),内格夫（纪念品） | 基础建设,军规级,战痕累累,
内格夫（纪念品） | 基础建设 (略有磨损),内格夫（纪念品） | 基础建设,军规级,略有磨损,9.53
MAC-10 | 赭色大马士革 (崭新出厂),MAC-10 | 赭色大马士革,消费级,崭新出厂,2.12
MAC-10 | 赭色大马士革 (久经沙场),MAC-10 | 赭色大马士革,消费级,久经沙场,1.25
MAC-10 | 赭色大马士革 (破损不堪),MAC-10 | 赭色大马士革,消费级,破损不堪,1.91
MAC-10 | 赭色大马士革 (战痕累累),MAC-10 | 赭色大马士革,消费级,战痕累累,1.35
MAC-10 | 赭色大马士革 (略有磨损),MAC-10 | 赭色大马士革,消费级,略有磨损,1.67
M9 刺刀（★） | 致命紫罗兰 (崭新出厂),M9 刺刀（★） | 致命紫罗兰,隐秘,崭新出厂,
M9 刺刀（★） | 致命紫罗兰 (久经沙场),M9 刺刀（★） | 致命紫罗兰,隐秘,久经沙场,3781.19
M9 刺刀（★） | 致命紫罗兰 (破损不堪),M9 刺刀（★） | 致命紫罗兰,隐秘,破损不堪,3300.00
M9 刺刀（★） | 致命紫罗兰 (战痕累累),M9 刺刀（★） | 致命紫罗兰,隐秘,战痕累累,3775.22
M9 刺刀（★） | 致命紫罗兰 (略有磨损),M9 刺刀（★） | 致命紫罗兰,隐秘,略有磨损,5296.99
P250（StatTrak™） | 元素轮廓 (崭新出厂),P250（StatTrak™） | 元素轮廓,军规级,崭新出厂,17.63
P250（StatTrak™） | 元素轮廓 (久经沙场),P250（StatTrak™） | 元素轮廓,军规级,久经沙场,1.76
P250（StatTrak™） | 元素轮廓 (破损不堪),P250（StatTrak™） | 元素轮廓,军规级,破损不堪,12.00
P250（StatTrak™） | 元素轮廓 (战痕累累),P250（StatTrak™） | 元素轮廓,军规级,战痕累累,2.50
P250（StatTrak™） | 元素轮廓 (略有磨损),P250（StatTrak™） | 元素轮廓,军规级,略有磨损,5.20
G3SG1（StatTrak™） | 丰饶女神 (崭新出厂),G3SG1（StatTrak™） | 丰饶女神,军规级,崭新出厂,399.99
G3SG1（StatTrak™） | 丰饶女神 (久经沙场),G3SG1（StatTrak™） | 丰饶女神,军规级,久经沙场,80.00
G3SG1（StatTrak™） | 丰饶女神 (破损不堪),G3SG1（StatTrak™） | 丰饶女神,军规级,破损不堪,
G3SG1（StatTrak™） | 丰饶女神 (战痕累累),G3SG1（StatTrak™） | 丰饶女神,军规级,战痕累累,49.80
G3SG1（StatTrak™） | 丰饶女神 (略有磨损),G3SG1（StatTrak™） | 丰饶女神,军规级,略有磨损,96.82
XM1014（StatTrak™） | 五彩斑驳 (崭新出厂),XM1014（StatTrak™） | 五彩斑驳,受限,崭新出厂,20.00
XM1014（StatTrak™） | 五彩斑驳 (久经沙场),XM1014（StatTrak™） | 五彩斑驳,受限,久经沙场,6.97
XM1014（StatTrak™） | 五彩斑驳 (破损不堪),XM1014（StatTrak™） | 五彩斑驳,受限,破损不堪,8.10
XM1014（StatTrak™） | 五彩斑驳 (战痕累累),XM1014（StatTrak™） | 五彩斑驳,受限,战痕累累,6.00
XM1014（StatTrak™） | 五彩斑驳 (略有磨损),XM1014（StatTrak™） | 五彩斑驳,受限,略有磨损,11.75
格洛克 18 型 | 红苹果 (崭新出厂),格洛克 18 型 | 红苹果,军规级,崭新出厂,10.80
格洛克 18 型 | 红苹果 (久经沙场),格洛克 18 型 | 红苹果,军规级,久经沙场,4.62
格洛克 18 型 | 红苹果 (略有磨损),格洛克 18 型 | 红苹果,军规级,略有磨损,5.67
P90 | 冷血无情 (崭新出厂),P90 | 冷血无情,军规级,崭新出厂,4.92
P90 | 冷血无情 (久经沙场),P90 | 冷血无情,军规级,久经沙场,0.55
P90 | 冷血无情 (破损不堪),P90 | 冷血无情,军规级,破损不堪,2.00
P90 | 冷血无情 (战痕累累),P90 | 冷血无情,军规级,战痕累累,0.49
P90 | 冷血无情 (略有磨损),P90 | 冷血无情,军规级,略有磨损,1.37
M4A4（纪念品） | 狂哮飓风 (崭新出厂),M4A4（纪念品） | 狂哮飓风,工业级,崭新出厂,998.99
M4A4（纪念品） | 狂哮飓风 (久经沙场),M4A4（纪念品） | 狂哮飓风,工业级,久经沙场,46.00
M4A4（纪念品） | 狂哮飓风 (破损不堪),M4A4（纪念品） | 狂哮飓风,工业级,破损不堪,39.99
M4A4（纪念品） | 狂哮飓风 (战痕累累),M4A4（纪念品） | 狂哮飓风,工业级,战痕累累,29.50
M4A4（纪念品） | 狂哮飓风 (略有磨损),M4A4（纪念品） | 狂哮飓风,工业级,略有磨损,97.00
截短霰弹枪 | 灌木丛 (崭新出厂),截短霰弹枪 | 灌木丛,消费级,崭新出厂,16.93
截短霰弹枪 | 灌木丛 (久经沙场),截短霰弹枪 | 灌木丛,消费级,久经沙场,12.50
截短霰弹枪 | 灌木丛 (破损不堪),截短霰弹枪 | 灌木丛,消费级,破损不堪,19.69
截短霰弹枪 | 灌木丛 (战痕累累),截短霰弹枪 | 灌木丛,消费级,战痕累累,13.50
截短霰弹枪 | 灌木丛 (略有磨损),截短霰弹枪 | 灌木丛,消费级,略有磨损,14.91
刺刀（★） | 自动化 (崭新出厂),刺刀（★） | 自动化,隐秘,崭新出厂,7768.22
刺刀（★） | 自动化 (久经沙场),刺刀（★） | 自动化,隐秘,久经沙场,4029.63
刺刀（★） | 自动化 (破损不堪),刺刀（★） | 自动化,隐秘,破损不堪,3950.00
刺刀（★） | 自动化 (战痕累累),刺刀（★） | 自动化,隐秘,战痕累累,3539.00
刺刀（★） | 自动化 (略有磨损),刺刀（★） | 自动化,隐秘,略有磨损,5091.51
USP 消音版 | 地狱门票 (崭新出厂),USP 消音版 | 地狱门票,受限,崭新出厂,13.43
USP 消音版 | 地狱门票 (久经沙场),USP 消音版 | 地狱门票,受限,久经沙场,3.06
USP 消音版 | 地狱门票 (破损不堪),USP 消音版 | 地狱门票,受限,破损不堪,4.73
USP 消音版 | 地狱门票 (战痕累累),USP 消音版 | 地狱门票,受限,战痕累累,2.26
USP 消音版 | 地狱门票 (略有磨损),USP 消音版 | 地狱门票,受限,略有磨损,6.48
UMP-45 | 硝烟 (崭新出厂),UMP-45 | 硝烟,工业级,崭新出厂,8.14
UMP-45 | 硝烟 (久经沙场),UMP-45 | 硝烟,工业级,久经沙场,0.71
UMP-45 | 硝烟 (破损不堪),UMP-45 | 硝烟,工业级,破损不堪,0.86
UMP-45 | 硝烟 (战痕累累),UMP-45 | 硝烟,工业级,战痕累累,0.67
UMP-45 | 硝烟 (略有磨损),UMP-45 | 硝烟,工业级,略有磨损,1.59
MAG-7（StatTrak™） | 炽热 (崭新出厂),MAG-7（StatTrak™） | 炽热,受限,崭新出厂,68.84
MAG-7（StatTrak™） | 炽热 (久经沙场),MAG-7（StatTrak™） | 炽热,受限,久经沙场,5.50
MAG-7（StatTrak™） | 炽热 (破损不堪),MAG-7（StatTrak™） | 炽热,受限,破损不堪,4.41
MAG-7（StatTrak™） | 炽热 (战痕累累),MAG-7（StatTrak™） | 炽热,受限,战痕累累,5.52
MAG-7（StatTrak™） | 炽热 (略有磨损),MAG-7（StatTrak™） | 炽热,受限,略有磨损,12.98
法玛斯（StatTrak™） | 雅典娜之眼 (崭新出厂),法玛斯（StatTrak™） | 雅典娜之眼,保密,崭新出厂,230.00
法玛斯（StatTrak™） | 雅典娜之眼 (久经沙场),法玛斯（StatTrak™） | 雅典娜之眼,保密,久经沙场,52.18
法玛斯（StatTrak™） | 雅典娜之眼 (破损不堪),法玛斯（StatTrak™） | 雅典娜之眼,保密,破损不堪,
法玛斯（StatTrak™） | 雅典娜之眼 (战痕累累),法玛斯（StatTrak™） | 雅典娜之眼,保密,战痕累累,55.00
法玛斯（StatTrak™） | 雅典娜之眼 (略有磨损),法玛斯（StatTrak™） | 雅典娜之眼,保密,略有磨损,97.80
骷髅匕首（★） | 表面淬火 (崭新出厂),骷髅匕首（★） | 表面淬火,隐秘,崭新出厂,9500.00
骷髅匕首（★） | 表面淬火 (久经沙场),骷髅匕首（★） | 表面淬火,隐秘,久经沙场,4379.00
骷髅匕首（★） | 表面淬火 (破损不堪),骷髅匕首（★） | 表面淬火,隐秘,破损不堪,3750.00
骷髅匕首（★） | 表面淬火 (战痕累累),骷髅匕首（★） | 表面淬火,隐秘,战痕累累,3111.00
骷髅匕首（★） | 表面淬火 (略有磨损),骷髅匕首（★） | 表面淬火,隐秘,略有磨损,5137.68
P250 | 超新星 (崭新出厂),P250 | 超新星,受限,崭新出厂,11.98
P250 | 超新星 (久经沙场),P250 | 超新星,受限,久经沙场,4.08
P250 | 超新星 (破损不堪),P250 | 超新星,受限,破损不堪,5.99
P250 | 超新星 (略有磨损),P250 | 超新星,受限,略有磨损,6.21
P90（StatTrak™） | 集装箱 (崭新出厂),P90（StatTrak™） | 集装箱,军规级,崭新出厂,6.64
P90（StatTrak™） | 集装箱 (久经沙场),P90（StatTrak™） | 集装箱,军规级,久经沙场,1.17
P90（StatTrak™） | 集装箱 (破损不堪),P90（StatTrak™） | 集装箱,军规级,破损不堪,0.85
P90（StatTrak™） | 集装箱 (战痕累累),P90（StatTrak™） | 集装箱,军规级,战痕累累,1.79
P90（StatTrak™） | 集装箱 (略有磨损),P90（StatTrak™） | 集装箱,军规级,略有磨损,1.72
M249（StatTrak™） | 岩浆 (崭新出厂),M249（StatTrak™） | 岩浆,军规级,崭新出厂,19.70
M249（StatTrak™） | 岩浆 (久经沙场),M249（StatTrak™） | 岩浆,军规级,久经沙场,12.50
M249（StatTrak™） | 岩浆 (破损不堪),M249（StatTrak™） | 岩浆,军规级,破损不堪,666.00
M249（StatTrak™） | 岩浆 (战痕累累),M249（StatTrak™） | 岩浆,军规级,战痕累累,120.00
M249（StatTrak™） | 岩浆 (略有磨损),M249（StatTrak™） | 岩浆,军规级,略有磨损,11.26
AUG（StatTrak™） | 汪之萌杀 (崭新出厂),AUG（StatTrak™） | 汪之萌杀,保密,崭新出厂,201.80
AUG（StatTrak™） | 汪之萌杀 (久经沙场),AUG（StatTrak™） | 汪之萌杀,保密,久经沙场,
AUG（StatTrak™） | 汪之萌杀 (破损不堪),AUG（StatTrak™） | 汪之萌杀,保密,破损不堪,100.00
AUG（StatTrak™） | 汪之萌杀 (略有磨损),AUG（StatTrak™） | 汪之萌杀,保密,略有磨损,109.88
骷髅匕首（★ StatTrak™） | 表面淬火 (崭新出厂),骷髅匕首（★ StatTrak™） | 表面淬火,隐秘,崭新出厂,10999.00
骷髅匕首（★ StatTrak™） | 表面淬火 (久经沙场),骷髅匕首（★ StatTrak™） | 表面淬火,隐秘,久经沙场,4394.60
骷髅匕首（★ StatTrak™） | 表面淬火 (破损不堪),骷髅匕首（★ StatTrak™） | 表面淬火,隐秘,破损不堪,4566.00
骷髅匕首（★ StatTrak™） | 表面淬火 (战痕累累),骷髅匕首（★ StatTrak™） | 表面淬火,隐秘,战痕累累,3420.00
骷髅匕首（★ StatTrak™） | 表面淬火 (略有磨损),骷髅匕首（★ StatTrak™） | 表面淬火,隐秘,略有磨损,5100.00
FN57 | 银白石英 (崭新出厂),FN57 | 银白石英,军规级,崭新出厂,8.00
FN57 | 银白石英 (久经沙场),FN57 | 银白石英,军规级,久经沙场,4.55
FN57 | 银白石英 (破损不堪),FN57 | 银白石英,军规级,破损不堪,5.30
