Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-5 21:57,UMP-45 | 紫青之色 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,10.69,当前在售(124)
2023-6-5 21:57,XM1014 | 宁静 (久经沙场),保密,普通,霰弹枪,久经沙场,26.27,当前在售(166)
2023-6-5 21:57,XM1014 | 宁静 (破损不堪),保密,普通,霰弹枪,破损不堪,24.89,当前在售(166)
2023-6-5 21:57,XM1014 | 宁静 (战痕累累),保密,普通,霰弹枪,战痕累累,28.89,当前在售(166)
2023-6-5 21:57,SCAR-20 | 蓝洞 (略有磨损) ,军规级,普通,步枪,略有磨损,2.57,当前在售(185)
2023-6-5 21:57,SCAR-20 | 蓝洞 (崭新出厂),军规级,普通,步枪,崭新出厂,3.49,当前在售(185)
2023-6-5 21:57,SCAR-20 | 蓝洞 (久经沙场),军规级,普通,步枪,久经沙场,1.29,当前在售(185)
2023-6-5 21:57,SCAR-20 | 蓝洞 (破损不堪),军规级,普通,步枪,破损不堪,1.34,当前在售(185)
2023-6-5 21:57,SCAR-20 | 蓝洞 (战痕累累),军规级,普通,步枪,战痕累累,1.3,当前在售(185)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 浮木 (略有磨损) ,工业级,纪念品,手枪,略有磨损,0.13,当前在售(559)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 浮木 (崭新出厂),工业级,纪念品,手枪,崭新出厂,0.7,当前在售(559)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 浮木 (久经沙场),工业级,纪念品,手枪,久经沙场,0.06,当前在售(559)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 浮木 (破损不堪),工业级,纪念品,手枪,破损不堪,0.11,当前在售(559)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 浮木 (战痕累累),工业级,纪念品,手枪,战痕累累,0.08,当前在售(559)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 蔷薇 (略有磨损) ,消费级,纪念品,手枪,略有磨损,7.89,当前在售(507)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 蔷薇 (崭新出厂),消费级,纪念品,手枪,崭新出厂,12.8,当前在售(507)
2023-6-5 21:57,双持贝瑞塔（纪念品） | 蔷薇 (久经沙场),消费级,纪念品,手枪,久经沙场,7.99,当前在售(507)
2023-6-5 21:57,折叠刀（★） | 致命紫罗兰 (略有磨损) ,隐秘,★,匕首,略有磨损,2190,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,4700,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,1629.4,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,1450,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,1295,当前在售(67)
2023-6-5 21:57,XM1014（StatTrak™） | 行尸攻势 (略有磨损) ,受限,StatTrak™,霰弹枪,略有磨损,7.62,当前在售(252)
2023-6-5 21:57,XM1014（StatTrak™） | 行尸攻势 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,20.99,当前在售(252)
2023-6-5 21:57,XM1014（StatTrak™） | 行尸攻势 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,3.43,当前在售(252)
2023-6-5 21:57,XM1014（StatTrak™） | 行尸攻势 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,3.41,当前在售(252)
2023-6-5 21:57,XM1014（StatTrak™） | 行尸攻势 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,2.54,当前在售(252)
2023-6-5 21:57,AK-47（纪念品） | 美洲豹 (略有磨损) ,保密,纪念品,步枪,略有磨损,1800,当前在售(51)
2023-6-5 21:57,AK-47（纪念品） | 美洲豹 (崭新出厂),保密,纪念品,步枪,崭新出厂,6700,当前在售(51)
2023-6-5 21:57,AK-47（纪念品） | 美洲豹 (久经沙场),保密,纪念品,步枪,久经沙场,1145,当前在售(51)
2023-6-5 21:57,AK-47（纪念品） | 美洲豹 (破损不堪),保密,纪念品,步枪,破损不堪,845,当前在售(51)
2023-6-5 21:57,AK-47（纪念品） | 美洲豹 (战痕累累),保密,纪念品,步枪,战痕累累,768,当前在售(51)
2023-6-5 21:57,SCAR-20 | 心脏打击 (略有磨损) ,保密,普通,步枪,略有磨损,38.8,当前在售(102)
2023-6-5 21:57,SCAR-20 | 心脏打击 (崭新出厂),保密,普通,步枪,崭新出厂,100,当前在售(102)
2023-6-5 21:57,SCAR-20 | 心脏打击 (久经沙场),保密,普通,步枪,久经沙场,24.6,当前在售(102)
2023-6-5 21:57,SCAR-20 | 心脏打击 (破损不堪),保密,普通,步枪,破损不堪,20.59,当前在售(102)
2023-6-5 21:57,SCAR-20 | 心脏打击 (战痕累累),保密,普通,步枪,战痕累累,21.9,当前在售(102)
2023-6-5 21:57,双持贝瑞塔 | 龙之双子 (略有磨损) ,军规级,普通,手枪,略有磨损,2.71,当前在售(439)
2023-6-5 21:57,双持贝瑞塔 | 龙之双子 (崭新出厂),军规级,普通,手枪,崭新出厂,11.69,当前在售(439)
2023-6-5 21:57,双持贝瑞塔 | 龙之双子 (久经沙场),军规级,普通,手枪,久经沙场,1.27,当前在售(439)
2023-6-5 21:57,双持贝瑞塔 | 龙之双子 (破损不堪),军规级,普通,手枪,破损不堪,1,当前在售(439)
2023-6-5 21:57,双持贝瑞塔 | 龙之双子 (战痕累累),军规级,普通,手枪,战痕累累,1.12,当前在售(439)
2023-6-5 21:57,AK-47 | 至高皮革 (略有磨损) ,受限,普通,步枪,略有磨损,513.8,当前在售(33)
2023-6-5 21:57,AK-47 | 至高皮革 (崭新出厂),受限,普通,步枪,崭新出厂,747.49,当前在售(33)
2023-6-5 21:57,AK-47 | 至高皮革 (久经沙场),受限,普通,步枪,久经沙场,396.99,当前在售(33)
2023-6-5 21:57,AK-47 | 至高皮革 (破损不堪),受限,普通,步枪,破损不堪,336.94,当前在售(33)
2023-6-5 21:57,AK-47 | 至高皮革 (战痕累累),受限,普通,步枪,战痕累累,318.99,当前在售(33)
2023-6-5 21:57,XM1014（StatTrak™） | 狻猊 (略有磨损) ,军规级,StatTrak™,霰弹枪,略有磨损,11.31,当前在售(166)
2023-6-5 21:57,XM1014（StatTrak™） | 狻猊 (崭新出厂),军规级,StatTrak™,霰弹枪,崭新出厂,53,当前在售(166)
2023-6-5 21:57,XM1014（StatTrak™） | 狻猊 (久经沙场),军规级,StatTrak™,霰弹枪,久经沙场,4.19,当前在售(166)
2023-6-5 21:57,XM1014（StatTrak™） | 狻猊 (破损不堪),军规级,StatTrak™,霰弹枪,破损不堪,2.08,当前在售(166)
2023-6-5 21:57,XM1014（StatTrak™） | 狻猊 (战痕累累),军规级,StatTrak™,霰弹枪,战痕累累,2.04,当前在售(166)
2023-6-5 21:57,双持贝瑞塔 | 人工染色 (略有磨损) ,工业级,普通,手枪,略有磨损,1.05,当前在售(548)
2023-6-5 21:57,双持贝瑞塔 | 人工染色 (崭新出厂),工业级,普通,手枪,崭新出厂,2.95,当前在售(548)
2023-6-5 21:57,双持贝瑞塔 | 人工染色 (久经沙场),工业级,普通,手枪,久经沙场,0.72,当前在售(548)
2023-6-5 21:57,双持贝瑞塔 | 人工染色 (破损不堪),工业级,普通,手枪,破损不堪,0.69,当前在售(548)
2023-6-5 21:57,双持贝瑞塔 | 人工染色 (战痕累累),工业级,普通,手枪,战痕累累,0.69,当前在售(548)
2023-6-5 21:57,AK-47（StatTrak™） | 美洲猛虎 (略有磨损) ,隐秘,StatTrak™,步枪,略有磨损,1274,当前在售(34)
2023-6-5 21:57,AK-47（StatTrak™） | 美洲猛虎 (崭新出厂),隐秘,StatTrak™,步枪,崭新出厂,3200,当前在售(34)
2023-6-5 21:57,AK-47（StatTrak™） | 美洲猛虎 (久经沙场),隐秘,StatTrak™,步枪,久经沙场,680,当前在售(34)
2023-6-5 21:57,AK-47（StatTrak™） | 美洲猛虎 (破损不堪),隐秘,StatTrak™,步枪,破损不堪,529.88,当前在售(34)
2023-6-5 21:57,AK-47（StatTrak™） | 美洲猛虎 (战痕累累),隐秘,StatTrak™,步枪,战痕累累,519,当前在售(34)
2023-6-5 21:57,SCAR-20（StatTrak™） | 血腥运动 (略有磨损) ,保密,StatTrak™,步枪,略有磨损,60.38,当前在售(101)
2023-6-5 21:57,SCAR-20（StatTrak™） | 血腥运动 (崭新出厂),保密,StatTrak™,步枪,崭新出厂,120,当前在售(101)
2023-6-5 21:57,SCAR-20（StatTrak™） | 血腥运动 (久经沙场),保密,StatTrak™,步枪,久经沙场,33,当前在售(101)
2023-6-5 21:57,SCAR-20（StatTrak™） | 血腥运动 (破损不堪),保密,StatTrak™,步枪,破损不堪,36.65,当前在售(101)
2023-6-5 21:57,AWP | 毛细血管 (略有磨损) ,军规级,普通,狙击步枪,略有磨损,2.41,当前在售(1000+)
2023-6-5 21:57,AWP | 毛细血管 (崭新出厂),军规级,普通,狙击步枪,崭新出厂,11.39,当前在售(1000+)
2023-6-5 21:57,AWP | 毛细血管 (久经沙场),军规级,普通,狙击步枪,久经沙场,1.07,当前在售(1000+)
2023-6-5 21:57,AWP | 毛细血管 (破损不堪),军规级,普通,狙击步枪,破损不堪,2.07,当前在售(1000+)
2023-6-5 21:57,AWP | 毛细血管 (战痕累累),军规级,普通,狙击步枪,战痕累累,1.02,当前在售(1000+)
2023-6-5 21:57,折叠刀（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,1629.99,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,2051.5,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,1441.5,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1345.48,当前在售(67)
2023-6-5 21:57,折叠刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,1349,当前在售(67)
2023-6-5 21:57,XM1014（纪念品） | 蓝色轮胎 (略有磨损) ,消费级,纪念品,霰弹枪,略有磨损,0.38,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蓝色轮胎 (崭新出厂),消费级,纪念品,霰弹枪,崭新出厂,1.12,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蓝色轮胎 (久经沙场),消费级,纪念品,霰弹枪,久经沙场,0.12,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蓝色轮胎 (破损不堪),消费级,纪念品,霰弹枪,破损不堪,0.39,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蓝色轮胎 (战痕累累),消费级,纪念品,霰弹枪,战痕累累,0.17,当前在售(138)
2023-6-5 21:57,折叠刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,2093,当前在售(46)
2023-6-5 21:57,折叠刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,3991,当前在售(46)
2023-6-5 21:57,折叠刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,1515,当前在售(46)
2023-6-5 21:57,折叠刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,1459.5,当前在售(46)
2023-6-5 21:57,折叠刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,1320,当前在售(46)
2023-6-5 21:57,双持贝瑞塔 | 殖民侵略者 (略有磨损) ,消费级,普通,手枪,略有磨损,0.25,当前在售(307)
2023-6-5 21:57,双持贝瑞塔 | 殖民侵略者 (崭新出厂),消费级,普通,手枪,崭新出厂,1.09,当前在售(307)
2023-6-5 21:57,双持贝瑞塔 | 殖民侵略者 (久经沙场),消费级,普通,手枪,久经沙场,0.2,当前在售(307)
2023-6-5 21:57,双持贝瑞塔 | 殖民侵略者 (破损不堪),消费级,普通,手枪,破损不堪,0.22,当前在售(307)
2023-6-5 21:57,双持贝瑞塔 | 殖民侵略者 (战痕累累),消费级,普通,手枪,战痕累累,0.21,当前在售(307)
2023-6-5 21:57,AWP | 猫猫狗狗 (略有磨损) ,受限,普通,狙击步枪,略有磨损,17.49,当前在售(1000+)
2023-6-5 21:57,AWP | 猫猫狗狗 (崭新出厂),受限,普通,狙击步枪,崭新出厂,29,当前在售(1000+)
2023-6-5 21:57,AWP | 猫猫狗狗 (久经沙场),受限,普通,狙击步枪,久经沙场,9.86,当前在售(1000+)
2023-6-5 21:57,AWP | 猫猫狗狗 (破损不堪),受限,普通,狙击步枪,破损不堪,12.8,当前在售(1000+)
2023-6-5 21:57,AWP | 猫猫狗狗 (战痕累累),受限,普通,狙击步枪,战痕累累,15.3,当前在售(1000+)
2023-6-5 21:57,XM1014（纪念品） | 碾骨机 (略有磨损) ,军规级,纪念品,霰弹枪,略有磨损,60,当前在售(137)
2023-6-5 21:57,XM1014（纪念品） | 碾骨机 (崭新出厂),军规级,纪念品,霰弹枪,崭新出厂,139,当前在售(137)
2023-6-5 21:57,XM1014（纪念品） | 碾骨机 (久经沙场),军规级,纪念品,霰弹枪,久经沙场,31.9,当前在售(137)
2023-6-5 21:57,XM1014（纪念品） | 碾骨机 (破损不堪),军规级,纪念品,霰弹枪,破损不堪,49.13,当前在售(137)
2023-6-5 21:57,XM1014（纪念品） | 碾骨机 (战痕累累),军规级,纪念品,霰弹枪,战痕累累,29.98,当前在售(137)
2023-6-5 21:57,折叠刀（★） | 蓝钢 (略有磨损) ,隐秘,★,匕首,略有磨损,1638.98,当前在售(45)
2023-6-5 21:57,折叠刀（★） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,2270,当前在售(45)
2023-6-5 21:57,折叠刀（★） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,1500,当前在售(45)
2023-6-5 21:57,折叠刀（★） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1505,当前在售(45)
2023-6-5 21:57,折叠刀（★） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,1539,当前在售(45)
2023-6-5 21:57,AWP | 蠕虫之神 (略有磨损) ,受限,普通,步枪,略有磨损,10.84,当前在售(1000+)
2023-6-5 21:57,AWP | 蠕虫之神 (崭新出厂),受限,普通,步枪,崭新出厂,15.33,当前在售(1000+)
2023-6-5 21:57,AWP | 蠕虫之神 (久经沙场),受限,普通,步枪,久经沙场,8.4,当前在售(1000+)
2023-6-5 21:57,AWP | 蠕虫之神 (破损不堪),受限,普通,步枪,破损不堪,9.28,当前在售(1000+)
2023-6-5 21:57,XM1014（纪念品） | 蔚蓝多变迷彩 (略有磨损) ,军规级,纪念品,霰弹枪,略有磨损,3.3,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蔚蓝多变迷彩 (崭新出厂),军规级,纪念品,霰弹枪,崭新出厂,7.03,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蔚蓝多变迷彩 (久经沙场),军规级,纪念品,霰弹枪,久经沙场,1.99,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蔚蓝多变迷彩 (破损不堪),军规级,纪念品,霰弹枪,破损不堪,3.68,当前在售(138)
2023-6-5 21:57,XM1014（纪念品） | 蔚蓝多变迷彩 (战痕累累),军规级,纪念品,霰弹枪,战痕累累,2.56,当前在售(138)
2023-6-5 21:57,SCAR-20（StatTrak™） | 丛林爆发 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,3.5,当前在售(93)
2023-6-5 21:57,SCAR-20（StatTrak™） | 丛林爆发 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,8.24,当前在售(93)
2023-6-5 21:57,SCAR-20（StatTrak™） | 丛林爆发 (久经沙场),军规级,StatTrak™,步枪,久经沙场,1.27,当前在售(93)
2023-6-5 21:57,SCAR-20（StatTrak™） | 丛林爆发 (破损不堪),军规级,StatTrak™,步枪,破损不堪,1.81,当前在售(93)
2023-6-5 21:57,SCAR-20（StatTrak™） | 丛林爆发 (战痕累累),军规级,StatTrak™,步枪,战痕累累,1.23,当前在售(93)
2023-6-5 21:57,XM1014（StatTrak™） | 五彩斑驳 (略有磨损) ,受限,StatTrak™,霰弹枪,略有磨损,10,当前在售(155)
2023-6-5 21:57,XM1014（StatTrak™） | 五彩斑驳 (崭新出厂),受限,StatTrak™,霰弹枪,崭新出厂,20.69,当前在售(155)
2023-6-5 21:57,XM1014（StatTrak™） | 五彩斑驳 (久经沙场),受限,StatTrak™,霰弹枪,久经沙场,4.88,当前在售(155)
2023-6-5 21:57,XM1014（StatTrak™） | 五彩斑驳 (破损不堪),受限,StatTrak™,霰弹枪,破损不堪,5.5,当前在售(155)
2023-6-5 21:57,XM1014（StatTrak™） | 五彩斑驳 (战痕累累),受限,StatTrak™,霰弹枪,战痕累累,4.73,当前在售(155)
2023-6-5 21:57,SCAR-20 | 丛林滑流 (略有磨损) ,军规级,普通,步枪,略有磨损,1.17,当前在售(432)
2023-6-5 21:57,SCAR-20 | 丛林滑流 (崭新出厂),军规级,普通,步枪,崭新出厂,1.7,当前在售(432)
2023-6-5 21:57,SCAR-20 | 丛林滑流 (久经沙场),军规级,普通,步枪,久经沙场,0.51,当前在售(432)
2023-6-5 21:57,SCAR-20 | 丛林滑流 (破损不堪),军规级,普通,步枪,破损不堪,0.37,当前在售(432)
2023-6-5 21:57,SCAR-20 | 丛林滑流 (战痕累累),军规级,普通,步枪,战痕累累,0.35,当前在售(432)
2023-6-5 21:57,折叠刀（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,1490,当前在售(36)
2023-6-5 21:57,折叠刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,2666,当前在售(36)
2023-6-5 21:57,折叠刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,1218.5,当前在售(36)
2023-6-5 21:57,折叠刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,1200,当前在售(36)
2023-6-5 21:57,折叠刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,1150,当前在售(36)
2023-6-5 21:57,折叠刀（★） | 北方森林 (略有磨损) ,隐秘,★,匕首,略有磨损,1328.47,当前在售(32)
2023-6-5 21:57,折叠刀（★） | 北方森林 (崭新出厂),隐秘,★,匕首,崭新出厂,2499,当前在售(32)
2023-6-5 21:57,折叠刀（★） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1200,当前在售(32)
2023-6-5 21:57,折叠刀（★） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1175.9,当前在售(32)
2023-6-5 21:57,折叠刀（★） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1141.6,当前在售(32)
2023-6-5 21:57,AWP | 响尾蛇 (略有磨损) ,受限,普通,步枪,略有磨损,5,当前在售(1000+)
2023-6-5 21:57,AWP | 响尾蛇 (久经沙场),受限,普通,步枪,久经沙场,3.02,当前在售(1000+)
2023-6-5 21:57,AWP | 响尾蛇 (破损不堪),受限,普通,步枪,破损不堪,4.84,当前在售(1000+)
2023-6-5 21:57,AWP | 响尾蛇 (战痕累累),受限,普通,步枪,战痕累累,4.39,当前在售(1000+)
2023-6-5 21:57,SCAR-20（StatTrak™） | 蓝洞 (略有磨损) ,军规级,StatTrak™,步枪,略有磨损,4.69,当前在售(78)
2023-6-5 21:57,SCAR-20（StatTrak™） | 蓝洞 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,8.91,当前在售(78)
2023-6-5 21:57,SCAR-20（StatTrak™） | 蓝洞 (久经沙场),军规级,StatTrak™,步枪,久经沙场,2.56,当前在售(78)
2023-6-5 21:57,SCAR-20（StatTrak™） | 蓝洞 (破损不堪),军规级,StatTrak™,步枪,破损不堪,2.63,当前在售(78)
2023-6-5 21:57,SCAR-20（StatTrak™） | 蓝洞 (战痕累累),军规级,StatTrak™,步枪,战痕累累,3.39,当前在售(78)
2023-6-5 21:57,AWP | 无畏战神 (略有磨损) ,隐秘,普通,步枪,略有磨损,287.5,当前在售(1000+)
2023-6-5 21:57,AWP | 无畏战神 (久经沙场),隐秘,普通,步枪,久经沙场,269,当前在售(1000+)
2023-6-5 21:57,XM1014（纪念品） | 象形文字 (略有磨损) ,消费级,纪念品,霰弹枪,略有磨损,0.19,当前在售(216)
2023-6-5 21:57,XM1014（纪念品） | 象形文字 (崭新出厂),消费级,纪念品,霰弹枪,崭新出厂,2.57,当前在售(216)
2023-6-5 21:57,XM1014（纪念品） | 象形文字 (久经沙场),消费级,纪念品,霰弹枪,久经沙场,0.07,当前在售(216)
2023-6-5 21:57,XM1014（纪念品） | 象形文字 (破损不堪),消费级,纪念品,霰弹枪,破损不堪,0.05,当前在售(216)
2023-6-5 21:57,XM1014（纪念品） | 象形文字 (战痕累累),消费级,纪念品,霰弹枪,战痕累累,0.05,当前在售(216)
2023-6-5 21:57,SCAR-20（StatTrak™） | 权力之心 (略有磨损) ,受限,StatTrak™,步枪,略有磨损,8.55,当前在售(96)
2023-6-5 21:57,SCAR-20（StatTrak™） | 权力之心 (崭新出厂),受限,StatTrak™,步枪,崭新出厂,25.3,当前在售(96)
2023-6-5 21:57,SCAR-20（StatTrak™） | 权力之心 (久经沙场),受限,StatTrak™,步枪,久经沙场,3.86,当前在售(96)
2023-6-5 21:57,SCAR-20（StatTrak™） | 权力之心 (破损不堪),受限,StatTrak™,步枪,破损不堪,2.63,当前在售(96)
2023-6-5 21:57,SCAR-20（StatTrak™） | 权力之心 (战痕累累),受限,StatTrak™,步枪,战痕累累,3,当前在售(96)
2023-6-5 21:57,双持贝瑞塔 | 碎片 (略有磨损) ,军规级,普通,手枪,略有磨损,1.34,当前在售(369)
2023-6-5 21:57,双持贝瑞塔 | 碎片 (崭新出厂),军规级,普通,手枪,崭新出厂,2.51,当前在售(369)
2023-6-5 21:57,双持贝瑞塔 | 碎片 (久经沙场),军规级,普通,手枪,久经沙场,0.83,当前在售(369)
2023-6-5 21:57,双持贝瑞塔 | 碎片 (破损不堪),军规级,普通,手枪,破损不堪,0.86,当前在售(369)
2023-6-5 21:57,双持贝瑞塔 | 碎片 (战痕累累),军规级,普通,手枪,战痕累累,0.86,当前在售(369)
2023-6-5 21:57,折叠刀（★） | 伽玛多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,4294.5,当前在售(42)
2023-6-5 21:57,折叠刀（★） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,4488,当前在售(42)
2023-6-5 21:57,AWP | 树蝰 (略有磨损) ,受限,普通,狙击步枪,略有磨损,34.87,当前在售(1000+)
2023-6-5 21:57,AWP | 树蝰 (崭新出厂),受限,普通,狙击步枪,崭新出厂,84.5,当前在售(1000+)
2023-6-5 21:57,AWP | 树蝰 (久经沙场),受限,普通,狙击步枪,久经沙场,17.07,当前在售(1000+)
2023-6-5 21:57,AWP | 树蝰 (破损不堪),受限,普通,狙击步枪,破损不堪,13.95,当前在售(1000+)
2023-6-5 21:57,AWP | 树蝰 (战痕累累),受限,普通,狙击步枪,战痕累累,13.39,当前在售(1000+)
2023-6-5 21:57,折叠刀（★） | 枯焦之色 (略有磨损) ,隐秘,★,匕首,略有磨损,1329.5,当前在售(28)
2023-6-5 21:57,折叠刀（★） | 枯焦之色 (崭新出厂),隐秘,★,匕首,崭新出厂,2187,当前在售(28)
2023-6-5 21:57,折叠刀（★） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,1159,当前在售(28)
2023-6-5 21:57,折叠刀（★） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,1128.21,当前在售(28)
2023-6-5 21:57,折叠刀（★） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,1139.98,当前在售(28)
2023-6-5 21:57,SCAR-20 | 军队之辉 (略有磨损) ,消费级,普通,步枪,略有磨损,7.22,当前在售(51)
2023-6-5 21:57,SCAR-20 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,14.27,当前在售(51)
2023-6-5 21:57,SCAR-20 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,7.49,当前在售(51)
2023-6-5 21:57,AWP | 黑色魅影 (略有磨损) ,隐秘,普通,狙击步枪,略有磨损,209.5,当前在售(1000+)
2023-6-5 21:57,AWP | 黑色魅影 (崭新出厂),隐秘,普通,狙击步枪,崭新出厂,272,当前在售(1000+)
2023-6-5 21:57,AWP | 黑色魅影 (久经沙场),隐秘,普通,狙击步枪,久经沙场,176,当前在售(1000+)
2023-6-5 21:57,AWP | 黑色魅影 (破损不堪),隐秘,普通,狙击步枪,破损不堪,163.58,当前在售(1000+)
2023-6-5 21:57,AWP | 黑色魅影 (战痕累累),隐秘,普通,狙击步枪,战痕累累,156.5,当前在售(1000+)
2023-6-5 21:57,折叠刀（★） | 狩猎网格 (略有磨损) ,隐秘,★,匕首,略有磨损,1239.98,当前在售(35)
2023-6-5 21:57,折叠刀（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,2222,当前在售(35)
2023-6-5 21:57,折叠刀（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,1135,当前在售(35)
2023-6-5 21:57,折叠刀（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,1130,当前在售(35)
2023-6-5 21:57,折叠刀（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,1139,当前在售(35)
2023-6-5 21:57,双持贝瑞塔 | 1.6精英 (略有磨损) ,军规级,普通,手枪,略有磨损,1.18,当前在售(201)
2023-6-5 21:57,双持贝瑞塔 | 1.6精英 (崭新出厂),军规级,普通,手枪,崭新出厂,1.91,当前在售(201)
2023-6-5 21:57,双持贝瑞塔 | 1.6精英 (久经沙场),军规级,普通,手枪,久经沙场,0.69,当前在售(201)
2023-6-5 21:57,双持贝瑞塔 | 1.6精英 (破损不堪),军规级,普通,手枪,破损不堪,0.58,当前在售(201)
2023-6-5 21:57,双持贝瑞塔 | 1.6精英 (战痕累累),军规级,普通,手枪,战痕累累,0.51,当前在售(201)
2023-6-5 21:57,XM1014 | 斯康里娅 (略有磨损) ,军规级,普通,霰弹枪,略有磨损,1.89,当前在售(113)
2023-6-5 21:57,XM1014 | 斯康里娅 (崭新出厂),军规级,普通,霰弹枪,崭新出厂,4.19,当前在售(113)
2023-6-5 21:57,XM1014 | 斯康里娅 (久经沙场),军规级,普通,霰弹枪,久经沙场,0.88,当前在售(113)
2023-6-5 21:57,XM1014 | 斯康里娅 (破损不堪),军规级,普通,霰弹枪,破损不堪,0.68,当前在售(113)
2023-6-5 21:57,XM1014 | 斯康里娅 (战痕累累),军规级,普通,霰弹枪,战痕累累,0.77,当前在售(113)
2023-6-5 21:57,SCAR-20 | 暴风呼啸 (略有磨损) ,消费级,普通,步枪,略有磨损,11.05,当前在售(61)
2023-6-5 21:57,SCAR-20 | 暴风呼啸 (崭新出厂),消费级,普通,步枪,崭新出厂,48,当前在售(61)
2023-6-5 21:57,SCAR-20 | 暴风呼啸 (久经沙场),消费级,普通,步枪,久经沙场,10.01,当前在售(61)
2023-6-5 21:57,SCAR-20 | 暴风呼啸 (破损不堪),消费级,普通,步枪,破损不堪,9.99,当前在售(61)
2023-6-5 21:57,SCAR-20 | 暴风呼啸 (战痕累累),消费级,普通,步枪,战痕累累,9.73,当前在售(61)
2023-6-5 21:57,AWP | 火卫一 (略有磨损) ,受限,普通,步枪,略有磨损,7.74,当前在售(1000+)
2023-6-5 21:57,AWP | 火卫一 (崭新出厂),受限,普通,步枪,崭新出厂,12.3,当前在售(1000+)
2023-6-5 21:57,AWP | 火卫一 (久经沙场),受限,普通,步枪,久经沙场,7.13,当前在售(1000+)
