Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-17 21:58,P2000（纪念品） | 坚固链甲 (略有磨损),军规级,纪念品,手枪,略有磨损,69.4,当前在售(85)
2023-6-17 21:58,猎杀者匕首（★） | 渐变之色 (略有磨损),隐秘,★,匕首,略有磨损,3960,当前在售(10)
2023-6-17 21:58,猎杀者匕首（★） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,3898,当前在售(10)
2023-6-17 21:58,加利尔 AR | 隐蔽猎手 (略有磨损),消费级,普通,步枪,略有磨损,7.3,当前在售(9)
2023-6-17 21:58,加利尔 AR | 隐蔽猎手 (崭新出厂),消费级,普通,步枪,崭新出厂,23.28,当前在售(9)
2023-6-17 21:58,加利尔 AR | 隐蔽猎手 (久经沙场),消费级,普通,步枪,久经沙场,6.44,当前在售(9)
2023-6-17 21:58,加利尔 AR | 隐蔽猎手 (破损不堪),消费级,普通,步枪,破损不堪,8.51,当前在售(9)
2023-6-17 21:58,加利尔 AR | 隐蔽猎手 (战痕累累),消费级,普通,步枪,战痕累累,5.98,当前在售(9)
2023-6-17 21:58,M4A1 消音型（纪念品） | 氮化处理 (略有磨损),受限,纪念品,步枪,略有磨损,5190,当前在售(4)
2023-6-17 21:58,M4A1 消音型（纪念品） | 氮化处理 (久经沙场),受限,纪念品,步枪,久经沙场,1200,当前在售(4)
2023-6-17 21:58,M4A4 | 镁元素 (略有磨损),军规级,普通,步枪,略有磨损,1.08,当前在售(1000+)
2023-6-17 21:58,M4A4 | 镁元素 (崭新出厂),军规级,普通,步枪,崭新出厂,6.71,当前在售(1000+)
2023-6-17 21:58,M4A4 | 镁元素 (久经沙场),军规级,普通,步枪,久经沙场,0.47,当前在售(1000+)
2023-6-17 21:58,M4A4 | 镁元素 (破损不堪),军规级,普通,步枪,破损不堪,0.37,当前在售(1000+)
2023-6-17 21:58,M4A4 | 镁元素 (战痕累累),军规级,普通,步枪,战痕累累,0.36,当前在售(1000+)
2023-6-17 21:58,PP-野牛 | 买定离手 (略有磨损),保密,普通,微型冲锋枪,略有磨损,28.7,当前在售(434)
2023-6-17 21:58,PP-野牛 | 买定离手 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,70.5,当前在售(434)
2023-6-17 21:58,PP-野牛 | 买定离手 (久经沙场),保密,普通,微型冲锋枪,久经沙场,17,当前在售(434)
2023-6-17 21:58,PP-野牛 | 买定离手 (破损不堪),保密,普通,微型冲锋枪,破损不堪,14.33,当前在售(434)
2023-6-17 21:58,PP-野牛 | 买定离手 (战痕累累),保密,普通,微型冲锋枪,战痕累累,12,当前在售(434)
2023-6-17 21:58,加利尔 AR（纪念品） | 贤者涂装 (略有磨损),消费级,纪念品,步枪,略有磨损,176.99,当前在售(25)
2023-6-17 21:58,加利尔 AR（纪念品） | 贤者涂装 (久经沙场),消费级,纪念品,步枪,久经沙场,41.28,当前在售(25)
2023-6-17 21:58,加利尔 AR（纪念品） | 贤者涂装 (破损不堪),消费级,纪念品,步枪,破损不堪,89.99,当前在售(25)
2023-6-17 21:58,加利尔 AR（纪念品） | 贤者涂装 (战痕累累),消费级,纪念品,步枪,战痕累累,167.99,当前在售(25)
2023-6-17 21:58,M4A4 | 黑色魅影 (略有磨损),隐秘,普通,步枪,略有磨损,79,当前在售(1000+)
2023-6-17 21:58,M4A4 | 黑色魅影 (崭新出厂),隐秘,普通,步枪,崭新出厂,230,当前在售(1000+)
2023-6-17 21:58,M4A4 | 黑色魅影 (久经沙场),隐秘,普通,步枪,久经沙场,35.4,当前在售(1000+)
2023-6-17 21:58,M4A4 | 黑色魅影 (破损不堪),隐秘,普通,步枪,破损不堪,27.48,当前在售(1000+)
2023-6-17 21:58,M4A4 | 黑色魅影 (战痕累累),隐秘,普通,步枪,战痕累累,24.36,当前在售(1000+)
2023-6-17 21:58,PP-野牛 | 都市虚线 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,0.26,当前在售(366)
2023-6-17 21:58,PP-野牛 | 都市虚线 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,1.02,当前在售(366)
2023-6-17 21:58,PP-野牛 | 都市虚线 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,0.2,当前在售(366)
2023-6-17 21:58,PP-野牛 | 都市虚线 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,0.21,当前在售(366)
2023-6-17 21:58,PP-野牛 | 都市虚线 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,0.19,当前在售(366)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 伽玛多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3200,当前在售(6)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,3629.5,当前在售(6)
2023-6-17 21:58,M4A4 | 杀意大名 (略有磨损),受限,普通,步枪,略有磨损,15,当前在售(1000+)
2023-6-17 21:58,M4A4 | 杀意大名 (崭新出厂),受限,普通,步枪,崭新出厂,27.8,当前在售(1000+)
2023-6-17 21:58,M4A4 | 杀意大名 (久经沙场),受限,普通,步枪,久经沙场,9.56,当前在售(1000+)
2023-6-17 21:58,M4A4 | 杀意大名 (破损不堪),受限,普通,步枪,破损不堪,11.59,当前在售(1000+)
2023-6-17 21:58,M4A4 | 杀意大名 (战痕累累),受限,普通,步枪,战痕累累,9.89,当前在售(1000+)
2023-6-17 21:58,PP-野牛（纪念品） | 化工之绿 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,17.59,当前在售(360)
2023-6-17 21:58,PP-野牛（纪念品） | 化工之绿 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,130,当前在售(360)
2023-6-17 21:58,PP-野牛（纪念品） | 化工之绿 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,4.75,当前在售(360)
2023-6-17 21:58,PP-野牛（纪念品） | 化工之绿 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,4.94,当前在售(360)
2023-6-17 21:58,PP-野牛（纪念品） | 化工之绿 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,3.64,当前在售(360)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 大马士革钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1487.17,当前在售(3)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1540,当前在售(3)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,1520,当前在售(3)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,3076.93,当前在售(3)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,3888,当前在售(3)
2023-6-17 21:58,M4A4 | 都市 DDPAT (略有磨损),工业级,普通,步枪,略有磨损,2.28,当前在售(1000+)
2023-6-17 21:58,M4A4 | 都市 DDPAT (崭新出厂),工业级,普通,步枪,崭新出厂,20.8,当前在售(1000+)
2023-6-17 21:58,M4A4 | 都市 DDPAT (久经沙场),工业级,普通,步枪,久经沙场,1.83,当前在售(1000+)
2023-6-17 21:58,M4A4 | 都市 DDPAT (破损不堪),工业级,普通,步枪,破损不堪,1.83,当前在售(1000+)
2023-6-17 21:58,M4A4 | 都市 DDPAT (战痕累累),工业级,普通,步枪,战痕累累,1.82,当前在售(1000+)
2023-6-17 21:58,加利尔 AR | 警告！ (略有磨损),受限,普通,步枪,略有磨损,223.48,当前在售(18)
2023-6-17 21:58,加利尔 AR | 警告！ (崭新出厂),受限,普通,步枪,崭新出厂,250,当前在售(18)
2023-6-17 21:58,加利尔 AR | 警告！ (久经沙场),受限,普通,步枪,久经沙场,225,当前在售(18)
2023-6-17 21:58,加利尔 AR | 警告！ (破损不堪),受限,普通,步枪,破损不堪,205.85,当前在售(18)
2023-6-17 21:58,加利尔 AR | 警告！ (战痕累累),受限,普通,步枪,战痕累累,299.99,当前在售(18)
2023-6-17 21:58,M4A4 | 喧嚣杀戮 (略有磨损),隐秘,普通,步枪,略有磨损,93.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 喧嚣杀戮 (崭新出厂),隐秘,普通,步枪,崭新出厂,283.8,当前在售(1000+)
2023-6-17 21:58,M4A4 | 喧嚣杀戮 (久经沙场),隐秘,普通,步枪,久经沙场,51.1,当前在售(1000+)
2023-6-17 21:58,M4A4 | 喧嚣杀戮 (破损不堪),隐秘,普通,步枪,破损不堪,66.69,当前在售(1000+)
2023-6-17 21:58,M4A4 | 喧嚣杀戮 (战痕累累),隐秘,普通,步枪,战痕累累,48.69,当前在售(1000+)
2023-6-17 21:58,PP-野牛（StatTrak™） | 黑夜暴乱 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,1.37,当前在售(382)
2023-6-17 21:58,PP-野牛（StatTrak™） | 黑夜暴乱 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,3.59,当前在售(382)
2023-6-17 21:58,PP-野牛（StatTrak™） | 黑夜暴乱 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,0.71,当前在售(382)
2023-6-17 21:58,PP-野牛（StatTrak™） | 黑夜暴乱 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,0.6,当前在售(382)
2023-6-17 21:58,PP-野牛（StatTrak™） | 黑夜暴乱 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,0.5,当前在售(382)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3200,当前在售(1)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1998,当前在售(1)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1788,当前在售(1)
2023-6-17 21:58,M4A4 | 活色生香 (略有磨损),隐秘,普通,步枪,略有磨损,85,当前在售(1000+)
2023-6-17 21:58,M4A4 | 活色生香 (崭新出厂),隐秘,普通,步枪,崭新出厂,279.49,当前在售(1000+)
2023-6-17 21:58,M4A4 | 活色生香 (久经沙场),隐秘,普通,步枪,久经沙场,34.49,当前在售(1000+)
2023-6-17 21:58,M4A4 | 活色生香 (破损不堪),隐秘,普通,步枪,破损不堪,38.97,当前在售(1000+)
2023-6-17 21:58,M4A4 | 活色生香 (战痕累累),隐秘,普通,步枪,战痕累累,25.99,当前在售(1000+)
2023-6-17 21:58,加利尔 AR | 冬之森林 (略有磨损),工业级,普通,步枪,略有磨损,94.33,当前在售(20)
2023-6-17 21:58,加利尔 AR | 冬之森林 (崭新出厂),工业级,普通,步枪,崭新出厂,2488,当前在售(20)
2023-6-17 21:58,加利尔 AR | 冬之森林 (久经沙场),工业级,普通,步枪,久经沙场,27.4,当前在售(20)
2023-6-17 21:58,加利尔 AR | 冬之森林 (破损不堪),工业级,普通,步枪,破损不堪,40.79,当前在售(20)
2023-6-17 21:58,加利尔 AR | 冬之森林 (战痕累累),工业级,普通,步枪,战痕累累,49.89,当前在售(20)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 蓝钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1550,当前在售(1)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,1187.5,当前在售(1)
2023-6-17 21:58,M4A4 | 死寂空间 (略有磨损),保密,普通,步枪,略有磨损,56,当前在售(1000+)
2023-6-17 21:58,M4A4 | 死寂空间 (崭新出厂),保密,普通,步枪,崭新出厂,156.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 死寂空间 (久经沙场),保密,普通,步枪,久经沙场,33.4,当前在售(1000+)
2023-6-17 21:58,M4A4 | 死寂空间 (破损不堪),保密,普通,步枪,破损不堪,30.66,当前在售(1000+)
2023-6-17 21:58,M4A4 | 死寂空间 (战痕累累),保密,普通,步枪,战痕累累,29.87,当前在售(1000+)
2023-6-17 21:58,加利尔 AR | 水蓝阶地 (略有磨损),军规级,普通,步枪,略有磨损,730,当前在售(5)
2023-6-17 21:58,加利尔 AR | 水蓝阶地 (崭新出厂),军规级,普通,步枪,崭新出厂,764,当前在售(5)
2023-6-17 21:58,加利尔 AR | 水蓝阶地 (久经沙场),军规级,普通,步枪,久经沙场,746.5,当前在售(5)
2023-6-17 21:58,加利尔 AR | 水蓝阶地 (破损不堪),军规级,普通,步枪,破损不堪,886.28,当前在售(5)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3188,当前在售(2)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,3305,当前在售(2)
2023-6-17 21:58,PP-野牛 | 安乐蜥 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,1.27,当前在售(217)
2023-6-17 21:58,PP-野牛 | 安乐蜥 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,1.51,当前在售(217)
2023-6-17 21:58,PP-野牛 | 安乐蜥 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,1.27,当前在售(217)
2023-6-17 21:58,PP-野牛 | 安乐蜥 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,1.24,当前在售(217)
2023-6-17 21:58,PP-野牛 | 安乐蜥 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,1.44,当前在售(217)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 狩猎网格 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1350,当前在售(2)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,859.99,当前在售(2)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(2)
2023-6-17 21:58,M4A4 | 透明弹匣 (略有磨损),军规级,普通,步枪,略有磨损,0.99,当前在售(1000+)
2023-6-17 21:58,M4A4 | 透明弹匣 (崭新出厂),军规级,普通,步枪,崭新出厂,3.28,当前在售(1000+)
2023-6-17 21:58,M4A4 | 透明弹匣 (久经沙场),军规级,普通,步枪,久经沙场,0.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 透明弹匣 (破损不堪),军规级,普通,步枪,破损不堪,0.43,当前在售(1000+)
2023-6-17 21:58,M4A4 | 透明弹匣 (战痕累累),军规级,普通,步枪,战痕累累,0.36,当前在售(1000+)
2023-6-17 21:58,加利尔 AR（纪念品） | 多变迷彩 (略有磨损),工业级,纪念品,步枪,略有磨损,845,当前在售(2)
2023-6-17 21:58,加利尔 AR（纪念品） | 多变迷彩 (崭新出厂),工业级,纪念品,步枪,崭新出厂,3000,当前在售(2)
2023-6-17 21:58,加利尔 AR（纪念品） | 多变迷彩 (久经沙场),工业级,纪念品,步枪,久经沙场,330,当前在售(2)
2023-6-17 21:58,加利尔 AR（纪念品） | 多变迷彩 (破损不堪),工业级,纪念品,步枪,破损不堪,60000,当前在售(2)
2023-6-17 21:58,加利尔 AR（纪念品） | 多变迷彩 (战痕累累),工业级,纪念品,步枪,战痕累累,350,当前在售(2)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 都市伪装 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1488,当前在售(1)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,925,当前在售(1)
2023-6-17 21:58,猎杀者匕首（★ StatTrak™） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,1600,当前在售(1)
2023-6-17 21:58,M4A4 | 皇帝 (略有磨损),隐秘,普通,步枪,略有磨损,290.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 皇帝 (崭新出厂),隐秘,普通,步枪,崭新出厂,1149.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 皇帝 (久经沙场),隐秘,普通,步枪,久经沙场,76.7,当前在售(1000+)
2023-6-17 21:58,M4A4 | 皇帝 (破损不堪),隐秘,普通,步枪,破损不堪,68.9,当前在售(1000+)
2023-6-17 21:58,M4A4 | 皇帝 (战痕累累),隐秘,普通,步枪,战痕累累,50.3,当前在售(1000+)
2023-6-17 21:58,PP-野牛 | 午夜行动 (略有磨损),工业级,普通,微型冲锋枪,略有磨损,0.88,当前在售(445)
2023-6-17 21:58,PP-野牛 | 午夜行动 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,1.33,当前在售(445)
2023-6-17 21:58,PP-野牛 | 午夜行动 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,0.62,当前在售(445)
2023-6-17 21:58,PP-野牛 | 午夜行动 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,0.61,当前在售(445)
2023-6-17 21:58,PP-野牛 | 午夜行动 (战痕累累),工业级,普通,微型冲锋枪,战痕累累,0.64,当前在售(445)
2023-6-17 21:58,SSG 08 | 无尽深海 (略有磨损),军规级,普通,步枪,略有磨损,4.6,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 无尽深海 (崭新出厂),军规级,普通,步枪,崭新出厂,22.5,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 无尽深海 (久经沙场),军规级,普通,步枪,久经沙场,1.7,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 无尽深海 (破损不堪),军规级,普通,步枪,破损不堪,0.83,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 无尽深海 (战痕累累),军规级,普通,步枪,战痕累累,0.91,当前在售(1000+)
2023-6-17 21:58,M4A4（StatTrak™） | 镁元素 (略有磨损),军规级,StatTrak™,步枪,略有磨损,7.59,当前在售(1000+)
2023-6-17 21:58,M4A4（StatTrak™） | 镁元素 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,38.48,当前在售(1000+)
2023-6-17 21:58,M4A4（StatTrak™） | 镁元素 (久经沙场),军规级,StatTrak™,步枪,久经沙场,3.08,当前在售(1000+)
2023-6-17 21:58,M4A4（StatTrak™） | 镁元素 (破损不堪),军规级,StatTrak™,步枪,破损不堪,1.57,当前在售(1000+)
2023-6-17 21:58,M4A4（StatTrak™） | 镁元素 (战痕累累),军规级,StatTrak™,步枪,战痕累累,1.29,当前在售(1000+)
2023-6-17 21:58,PP-野牛 | 黄铜 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,13.1,当前在售(299)
2023-6-17 21:58,PP-野牛 | 黄铜 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,19.7,当前在售(299)
2023-6-17 21:58,PP-野牛 | 黄铜 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,8.32,当前在售(299)
2023-6-17 21:58,PP-野牛 | 黄铜 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,7.16,当前在售(299)
2023-6-17 21:58,PP-野牛 | 黄铜 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,6.6,当前在售(299)
2023-6-17 21:58,系绳匕首（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,1945,当前在售(162)
2023-6-17 21:58,系绳匕首（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,2700,当前在售(162)
2023-6-17 21:58,系绳匕首（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1680,当前在售(162)
2023-6-17 21:58,系绳匕首（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1445,当前在售(162)
2023-6-17 21:58,系绳匕首（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1355.99,当前在售(162)
2023-6-17 21:58,PP-野牛（纪念品） | 都市虚线 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,4.57,当前在售(238)
2023-6-17 21:58,PP-野牛（纪念品） | 都市虚线 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,64.2,当前在售(238)
2023-6-17 21:58,PP-野牛（纪念品） | 都市虚线 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,1.5,当前在售(238)
2023-6-17 21:58,PP-野牛（纪念品） | 都市虚线 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,2.93,当前在售(238)
2023-6-17 21:58,PP-野牛（纪念品） | 都市虚线 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,1.99,当前在售(238)
2023-6-17 21:58,M4A4 | 彼岸花 (略有磨损),受限,普通,步枪,略有磨损,26.3,当前在售(1000+)
2023-6-17 21:58,M4A4 | 彼岸花 (崭新出厂),受限,普通,步枪,崭新出厂,87.4,当前在售(1000+)
2023-6-17 21:58,M4A4 | 彼岸花 (久经沙场),受限,普通,步枪,久经沙场,13.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 彼岸花 (破损不堪),受限,普通,步枪,破损不堪,9.1,当前在售(1000+)
2023-6-17 21:58,M4A4 | 彼岸花 (战痕累累),受限,普通,步枪,战痕累累,8.81,当前在售(1000+)
2023-6-17 21:58,SSG 08（StatTrak™） | 无尽深海 (略有磨损),军规级,StatTrak™,步枪,略有磨损,12.7,当前在售(1000+)
2023-6-17 21:58,SSG 08（StatTrak™） | 无尽深海 (崭新出厂),军规级,StatTrak™,步枪,崭新出厂,79.9,当前在售(1000+)
2023-6-17 21:58,SSG 08（StatTrak™） | 无尽深海 (久经沙场),军规级,StatTrak™,步枪,久经沙场,5.01,当前在售(1000+)
2023-6-17 21:58,SSG 08（StatTrak™） | 无尽深海 (破损不堪),军规级,StatTrak™,步枪,破损不堪,3.67,当前在售(1000+)
2023-6-17 21:58,SSG 08（StatTrak™） | 无尽深海 (战痕累累),军规级,StatTrak™,步枪,战痕累累,3.6,当前在售(1000+)
2023-6-17 21:58,系绳匕首（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,2440,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,2840,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,2259,当前在售(101)
2023-6-17 21:58,PP-野牛（StatTrak™） | 透光区 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,8.48,当前在售(211)
2023-6-17 21:58,PP-野牛（StatTrak™） | 透光区 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,38.7,当前在售(211)
2023-6-17 21:58,PP-野牛（StatTrak™） | 透光区 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,3.12,当前在售(211)
2023-6-17 21:58,PP-野牛（StatTrak™） | 透光区 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,2.27,当前在售(211)
2023-6-17 21:58,PP-野牛（StatTrak™） | 透光区 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,2.19,当前在售(211)
2023-6-17 21:58,M4A4 | 龙王 (略有磨损),保密,普通,步枪,略有磨损,78.9,当前在售(1000+)
2023-6-17 21:58,M4A4 | 龙王 (崭新出厂),保密,普通,步枪,崭新出厂,182.5,当前在售(1000+)
2023-6-17 21:58,M4A4 | 龙王 (久经沙场),保密,普通,步枪,久经沙场,38,当前在售(1000+)
2023-6-17 21:58,M4A4 | 龙王 (破损不堪),保密,普通,步枪,破损不堪,69.78,当前在售(1000+)
2023-6-17 21:58,M4A4 | 龙王 (战痕累累),保密,普通,步枪,战痕累累,38,当前在售(1000+)
2023-6-17 21:58,SSG 08（纪念品） | 掠夺者 (略有磨损),消费级,纪念品,狙击步枪,略有磨损,0.06,当前在售(1000+)
2023-6-17 21:58,SSG 08（纪念品） | 掠夺者 (崭新出厂),消费级,纪念品,狙击步枪,崭新出厂,0.13,当前在售(1000+)
2023-6-17 21:58,SSG 08（纪念品） | 掠夺者 (久经沙场),消费级,纪念品,狙击步枪,久经沙场,0.05,当前在售(1000+)
2023-6-17 21:58,SSG 08（纪念品） | 掠夺者 (破损不堪),消费级,纪念品,狙击步枪,破损不堪,0.07,当前在售(1000+)
2023-6-17 21:58,SSG 08（纪念品） | 掠夺者 (战痕累累),消费级,纪念品,狙击步枪,战痕累累,0.2,当前在售(1000+)
2023-6-17 21:58,系绳匕首（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,3439.5,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,15500,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1920,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1841.9,当前在售(101)
2023-6-17 21:58,系绳匕首（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1418,当前在售(101)
2023-6-17 21:58,PP-野牛（纪念品） | 开关箱 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,1.49,当前在售(205)
2023-6-17 21:58,PP-野牛（纪念品） | 开关箱 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,2.26,当前在售(205)
2023-6-17 21:58,PP-野牛（纪念品） | 开关箱 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,0.6,当前在售(205)
2023-6-17 21:58,PP-野牛（纪念品） | 开关箱 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,1.23,当前在售(205)
2023-6-17 21:58,SSG 08 | 浮生如梦 (略有磨损),受限,普通,狙击步枪,略有磨损,5.93,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 浮生如梦 (崭新出厂),受限,普通,狙击步枪,崭新出厂,11.3,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 浮生如梦 (久经沙场),受限,普通,狙击步枪,久经沙场,2.73,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 浮生如梦 (破损不堪),受限,普通,狙击步枪,破损不堪,4.29,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 浮生如梦 (战痕累累),受限,普通,狙击步枪,战痕累累,2.14,当前在售(1000+)
2023-6-17 21:58,M4A4 | 皇家圣骑士 (略有磨损),隐秘,普通,步枪,略有磨损,154.5,当前在售(979)
2023-6-17 21:58,M4A4 | 皇家圣骑士 (崭新出厂),隐秘,普通,步枪,崭新出厂,759,当前在售(979)
2023-6-17 21:58,M4A4 | 皇家圣骑士 (久经沙场),隐秘,普通,步枪,久经沙场,36,当前在售(979)
2023-6-17 21:58,M4A4 | 皇家圣骑士 (破损不堪),隐秘,普通,步枪,破损不堪,47,当前在售(979)
2023-6-17 21:58,M4A4 | 皇家圣骑士 (战痕累累),隐秘,普通,步枪,战痕累累,33.7,当前在售(979)
2023-6-17 21:58,系绳匕首（★） | 狩猎网格 (略有磨损),隐秘,★,匕首,略有磨损,820,当前在售(75)
2023-6-17 21:58,系绳匕首（★） | 狩猎网格 (崭新出厂),隐秘,★,匕首,崭新出厂,1330,当前在售(75)
2023-6-17 21:58,系绳匕首（★） | 狩猎网格 (久经沙场),隐秘,★,匕首,久经沙场,753,当前在售(75)
2023-6-17 21:58,系绳匕首（★） | 狩猎网格 (破损不堪),隐秘,★,匕首,破损不堪,758,当前在售(75)
2023-6-17 21:58,系绳匕首（★） | 狩猎网格 (战痕累累),隐秘,★,匕首,战痕累累,749.9,当前在售(75)
2023-6-17 21:58,SSG 08 | 主机001 (略有磨损),军规级,普通,狙击步枪,略有磨损,0.7,当前在售(1000+)
2023-6-17 21:58,SSG 08 | 主机001 (崭新出厂),军规级,普通,狙击步枪,崭新出厂,2.12,当前在售(1000+)
